geneid	length
JG24_g17527	344
JG24_g17528	200
JG24_g17529	598
JG24_g1753	809
JG24_g17530	344
JG24_g17531	524
JG24_g17532	368
JG24_g17533	3098
JG24_g17534	1643
JG24_g17535	249
JG24_g17536	4111
JG24_g17537	3221
JG24_g17538	197
JG24_g17539	2191
JG24_g1754	4010
JG24_g17540	230
JG24_g17541	404
JG24_g17542	791
JG24_g17543	674
JG24_g17544	461
JG24_g17545	287
JG24_g17546	5972
JG24_g17547	1631
JG24_g17548	1896
JG24_g17549	637
JG24_g1755	4742
JG24_g17550	2778
JG24_g17551	608
JG24_g17552	359
JG24_g17553	314
JG24_g17554	425
JG24_g17555	167
JG24_g17556	1619
JG24_g17557	695
JG24_g17558	317
JG24_g17559	314
JG24_g1756	2767
JG24_g17560	2099
JG24_g17561	755
JG24_g17562	560
JG24_g17563	374
JG24_g17564	983
JG24_g17565	3337
JG24_g17566	204
JG24_g17567	262
JG24_g17568	3791
JG24_g17569	785
JG24_g1757	1385
JG24_g17570	596
JG24_g17571	610
JG24_g17572	539
JG24_g17573	482
JG24_g17574	482
JG24_g17575	819
JG24_g17576	323
JG24_g17577	976
JG24_g17578	1067
JG24_g17579	590
JG24_g1758	4154
JG24_g17580	677
JG24_g17581	1454
JG24_g17582	1142
JG24_g17583	1112
JG24_g17584	1214
JG24_g17585	998
JG24_g17586	608
JG24_g17587	1355
JG24_g17588	1751
JG24_g17589	326
JG24_g1759	4020
JG24_g17590	535
JG24_g17591	437
JG24_g17592	562
JG24_g17593	1150
JG24_g17594	3602
JG24_g17595	1040
JG24_g17596	533
JG24_g17597	1534
JG24_g17598	4379
JG24_g17599	820
JG24_g176	3820
JG24_g1760	1806
JG24_g17600	554
JG24_g17601	1187
JG24_g17602	695
JG24_g17603	464
JG24_g17604	467
JG24_g17605	716
JG24_g17606	2062
JG24_g17607	638
JG24_g17608	566
JG24_g17609	518
JG24_g1761	1353
JG24_g17610	563
JG24_g17611	926
JG24_g17612	1181
JG24_g17613	701
JG24_g17614	716
JG24_g17615	821
JG24_g17616	356
JG24_g17617	512
JG24_g17618	509
JG24_g17619	1553
JG24_g1762	291
JG24_g17620	209
JG24_g17621	2612
JG24_g17622	716
JG24_g17623	1383
JG24_g17624	446
JG24_g17625	1468
JG24_g17626	6954
JG24_g17627	275
JG24_g17628	3631
JG24_g17629	3273
JG24_g1763	1147
JG24_g17630	1312
JG24_g17631	863
JG24_g17632	1217
JG24_g17633	968
JG24_g17634	1176
JG24_g17635	665
JG24_g17636	791
JG24_g17637	563
JG24_g17638	221
JG24_g17639	1430
JG24_g1764	1975
JG24_g17640	3550
JG24_g17641	683
JG24_g17642	188
JG24_g17643	1853
JG24_g17644	883
JG24_g17645	3059
JG24_g17646	2561
JG24_g17647	1112
JG24_g17648	394
JG24_g17649	401
JG24_g1765	2107
JG24_g17650	1007
JG24_g17651	506
JG24_g17652	2383
JG24_g17653	4434
JG24_g17654	1361
JG24_g17655	1607
JG24_g17656	272
JG24_g17657	1300
JG24_g17658	305
JG24_g17659	2106
JG24_g1766	1960
JG24_g17660	257
JG24_g17661	2227
JG24_g17662	497
JG24_g17663	419
JG24_g17664	1385
JG24_g17665	1676
JG24_g17666	344
JG24_g17667	266
JG24_g17668	605
JG24_g17669	1034
JG24_g1767	204
JG24_g17670	866
JG24_g17671	392
JG24_g17672	2824
JG24_g17673	230
JG24_g17674	1364
JG24_g17675	950
JG24_g17676	1136
JG24_g17677	998
JG24_g17678	458
JG24_g17679	680
JG24_g1768	2615
JG24_g17680	2426
JG24_g17681	851
JG24_g17682	824
JG24_g17683	220
JG24_g17684	878
JG24_g17685	469
JG24_g17686	626
JG24_g17687	392
JG24_g17688	776
JG24_g17689	932
JG24_g1769	2836
JG24_g17690	1457
JG24_g17691	872
JG24_g17692	1952
JG24_g17693	1904
JG24_g17694	217
JG24_g17695	1005
JG24_g17696	1709
JG24_g17697	746
JG24_g17698	2717
JG24_g17699	500
JG24_g177	952
JG24_g1770	1816
JG24_g17700	1073
JG24_g17701	538
JG24_g17702	826
JG24_g17703	785
JG24_g17704	617
JG24_g17705	1181
JG24_g17706	778
JG24_g17707	1218
JG24_g17708	548
JG24_g17709	665
JG24_g1771	2088
JG24_g17710	1319
JG24_g17711	3545
JG24_g17712	860
JG24_g17713	248
JG24_g17714	791
JG24_g17715	469
JG24_g17716	1202
JG24_g17717	655
JG24_g17718	560
JG24_g17719	490
JG24_g1772	530
JG24_g17720	581
JG24_g17721	722
JG24_g17722	1310
JG24_g17723	586
JG24_g17724	629
JG24_g17725	2639
JG24_g17726	2265
JG24_g17727	2722
JG24_g17728	1201
JG24_g17729	1108
JG24_g1773	296
JG24_g17730	625
JG24_g17731	317
JG24_g17732	242
JG24_g17733	1271
JG24_g17734	848
JG24_g17735	629
JG24_g17736	788
JG24_g17737	779
JG24_g17738	5771
JG24_g17739	767
JG24_g1774	995
JG24_g17740	1762
JG24_g17741	743
JG24_g17742	172
JG24_g17743	249
JG24_g17744	2566
JG24_g17745	1722
JG24_g17746	374
JG24_g17747	1565
JG24_g17748	917
JG24_g17749	965
JG24_g1775	3559
JG24_g17750	518
JG24_g17751	539
JG24_g17752	1730
JG24_g17753	3773
JG24_g17754	1510
JG24_g17755	530
JG24_g17756	1241
JG24_g17757	535
JG24_g17758	557
JG24_g17759	1088
JG24_g1776	2356
JG24_g17760	956
JG24_g17761	577
JG24_g17762	1211
JG24_g17763	473
JG24_g17764	584
JG24_g17765	1256
JG24_g17766	2467
JG24_g17767	641
JG24_g17768	1286
JG24_g17769	593
JG24_g1777	525
JG24_g17770	905
JG24_g17771	1513
JG24_g17772	301
JG24_g17773	1283
JG24_g17774	914
JG24_g17775	1052
JG24_g17776	4346
JG24_g17777	281
JG24_g17778	9329
JG24_g17779	2975
JG24_g1778	7217
JG24_g17780	3749
JG24_g17781	1003
JG24_g17782	7133
JG24_g17783	311
JG24_g17784	776
JG24_g17785	1115
JG24_g17786	5441
JG24_g17787	6179
JG24_g17788	1975
JG24_g17789	287
JG24_g1779	5927
JG24_g17790	317
JG24_g17791	1216
JG24_g17792	1321
JG24_g17793	614
JG24_g17794	643
JG24_g17795	1018
JG24_g17796	211
JG24_g17797	434
JG24_g17798	660
JG24_g17799	2142
JG24_g178	2280
JG24_g1780	763
JG24_g17800	194
JG24_g17801	1581
JG24_g17802	5982
JG24_g17803	8590
JG24_g17804	8181
JG24_g17805	725
JG24_g17806	1275
JG24_g17807	3235
JG24_g17808	1037
JG24_g17809	2587
JG24_g1781	1317
JG24_g17810	2443
JG24_g17811	1983
JG24_g17812	2512
JG24_g17813	1582
JG24_g17814	1097
JG24_g17815	700
JG24_g17816	4814
JG24_g17817	421
JG24_g17818	806
JG24_g17819	879
JG24_g1782	5655
JG24_g17820	1523
JG24_g17821	11601
JG24_g17822	4393
JG24_g17823	1552
JG24_g17824	1315
JG24_g17825	2605
JG24_g17826	359
JG24_g17827	2183
JG24_g17828	359
JG24_g17829	3175
JG24_g1783	4720
JG24_g17830	2142
JG24_g17831	3642
JG24_g17832	2525
JG24_g17833	2187
JG24_g17834	1632
JG24_g17835	4321
JG24_g17836	730
JG24_g17837	6679
JG24_g17838	3533
JG24_g17839	2402
JG24_g1784	2297
JG24_g17840	1039
JG24_g17841	3905
JG24_g17842	501
JG24_g17843	1523
JG24_g17844	683
JG24_g17845	2970
JG24_g17846	2260
JG24_g17847	415
JG24_g17848	1983
JG24_g17849	264
JG24_g1785	4946
JG24_g17850	760
JG24_g17851	188
JG24_g17852	1566
JG24_g17853	1218
JG24_g17854	6218
JG24_g17855	954
JG24_g17856	1612
JG24_g17857	1060
JG24_g17858	1815
JG24_g17859	487
JG24_g1786	1373
JG24_g17860	282
JG24_g17861	847
JG24_g17862	1761
JG24_g17863	951
JG24_g17864	2919
JG24_g17865	3850
JG24_g17866	697
JG24_g17867	713
JG24_g17868	1209
JG24_g17869	475
JG24_g1787	3827
JG24_g17870	1623
JG24_g17871	550
JG24_g17872	829
JG24_g17873	7974
JG24_g17874	343
JG24_g17875	546
JG24_g17876	981
JG24_g17877	251
JG24_g17878	963
JG24_g17879	1013
JG24_g1788	5568
JG24_g17880	3144
JG24_g17881	2769
JG24_g17882	498
JG24_g17883	666
JG24_g17884	720
JG24_g17885	2643
JG24_g17886	1975
JG24_g17887	1218
JG24_g17888	1975
JG24_g17889	2758
JG24_g1789	2074
JG24_g17890	7792
JG24_g17891	547
JG24_g17892	298
JG24_g17893	3816
JG24_g17894	431
JG24_g17895	1231
JG24_g17896	322
JG24_g17897	7541
JG24_g17898	5283
JG24_g17899	4223
JG24_g179	8345
JG24_g1790	457
JG24_g17900	3470
JG24_g17901	1073
JG24_g17902	820
JG24_g17903	731
JG24_g17904	3731
JG24_g17905	4155
JG24_g17906	644
JG24_g17907	5156
JG24_g17908	840
JG24_g17909	6118
JG24_g1791	1341
JG24_g17910	289
JG24_g17911	1180
JG24_g17912	1935
JG24_g17913	3814
JG24_g17914	6829
JG24_g17915	1239
JG24_g17916	1123
JG24_g17917	1016
JG24_g17918	1504
JG24_g17919	2757
JG24_g1792	1037
JG24_g17920	1000
JG24_g17921	758
JG24_g17922	979
JG24_g17923	1632
JG24_g17924	2024
JG24_g17925	4669
JG24_g17926	2126
JG24_g17927	2152
JG24_g17928	1582
JG24_g17929	1141
JG24_g1793	1262
JG24_g17930	709
JG24_g17931	1786
JG24_g17932	195
JG24_g17933	1589
JG24_g17934	1508
JG24_g17935	773
JG24_g17936	428
JG24_g17937	1083
JG24_g17938	718
JG24_g17939	2825
JG24_g1794	2677
JG24_g17940	1047
JG24_g17941	2432
JG24_g17942	2977
JG24_g17943	1095
JG24_g17944	5031
JG24_g17945	4483
JG24_g17946	1152
JG24_g17947	826
JG24_g17948	1756
JG24_g17949	1682
JG24_g1795	372
JG24_g17950	7288
JG24_g17951	479
JG24_g17952	4928
JG24_g17953	2283
JG24_g17954	23529
JG24_g17955	5598
JG24_g17956	8159
JG24_g17957	1211
JG24_g17958	740
JG24_g17959	762
JG24_g1796	2678
JG24_g17960	518
JG24_g17961	306
JG24_g17962	890
JG24_g17963	3270
JG24_g17964	1467
JG24_g17965	1704
JG24_g17966	7097
JG24_g17967	4256
JG24_g17968	395
JG24_g17969	4022
JG24_g1797	1898
JG24_g17970	982
JG24_g17971	2838
JG24_g17972	281
JG24_g17973	1718
JG24_g17974	2503
JG24_g17975	3392
JG24_g17976	3374
JG24_g17977	1439
JG24_g17978	2191
JG24_g17979	1551
JG24_g1798	4531
JG24_g17980	1864
JG24_g17981	1382
JG24_g17982	507
JG24_g17983	1452
JG24_g17984	1360
JG24_g17985	2538
JG24_g17986	1214
JG24_g17987	2221
JG24_g17988	2223
JG24_g17989	3020
JG24_g1799	1502
JG24_g17990	2712
JG24_g17991	1110
JG24_g17992	1030
JG24_g17993	1462
JG24_g17994	1837
JG24_g17995	4540
JG24_g17996	749
JG24_g17997	2607
JG24_g17998	1604
JG24_g17999	1482
JG24_g18	1747
JG24_g180	1436
JG24_g1800	2884
JG24_g18000	863
JG24_g18001	2109
JG24_g18002	2410
JG24_g18003	7646
JG24_g18004	1835
JG24_g18005	765
JG24_g18006	1679
JG24_g18007	246
JG24_g18008	2783
JG24_g18009	2555
JG24_g1801	3913
JG24_g18010	1763
JG24_g18011	2801
JG24_g18012	1641
JG24_g18013	442
JG24_g18014	4907
JG24_g18015	1146
JG24_g18016	1164
JG24_g18017	169
JG24_g18018	1212
JG24_g18019	1792
JG24_g1802	229
JG24_g18020	875
JG24_g18021	839
JG24_g18022	1752
JG24_g18023	1148
JG24_g18024	583
JG24_g18025	741
JG24_g18026	1877
JG24_g18027	1543
JG24_g18028	979
JG24_g18029	6513
JG24_g1803	2805
JG24_g18030	827
JG24_g18031	4159
JG24_g18032	687
JG24_g18033	770
JG24_g18034	734
JG24_g18035	464
JG24_g18036	1539
JG24_g18037	1971
JG24_g18038	5110
JG24_g18039	818
JG24_g1804	1494
JG24_g18040	949
JG24_g18041	1177
JG24_g18042	415
JG24_g18043	1305
JG24_g18044	468
JG24_g18045	2819
JG24_g18046	1977
JG24_g18047	1971
JG24_g18048	1209
JG24_g18049	3281
JG24_g1805	3893
JG24_g18050	2439
JG24_g18051	950
JG24_g18052	1169
JG24_g18053	5113
JG24_g18054	4997
JG24_g18055	1903
JG24_g18056	2406
JG24_g18057	2783
JG24_g18058	4051
JG24_g18059	1094
JG24_g1806	4539
JG24_g18060	5994
JG24_g18061	863
JG24_g18062	6790
JG24_g18063	2548
JG24_g18064	5518
JG24_g18065	2128
JG24_g18066	721
JG24_g18067	402
JG24_g18068	1668
JG24_g18069	8316
JG24_g1807	2085
JG24_g18070	8040
JG24_g18071	1559
JG24_g18072	1973
JG24_g18073	2048
JG24_g18074	2616
JG24_g18075	3602
JG24_g18076	3247
JG24_g18077	11016
JG24_g18078	690
JG24_g18079	1141
JG24_g1808	8625
JG24_g18080	1059
JG24_g18081	758
JG24_g18082	1871
JG24_g18083	268
JG24_g18084	1528
JG24_g18085	6245
JG24_g18086	2973
JG24_g18087	1635
JG24_g18088	2502
JG24_g18089	626
JG24_g1809	2823
JG24_g18090	656
JG24_g18091	2064
JG24_g18092	585
JG24_g18093	5218
JG24_g18094	1629
JG24_g18095	1343
JG24_g18096	4078
JG24_g18097	784
JG24_g18098	1432
JG24_g18099	1408
JG24_g181	2032
JG24_g1810	848
JG24_g18100	1515
JG24_g18101	2317
JG24_g18102	3082
JG24_g18103	7139
JG24_g18104	428
JG24_g18105	12564
JG24_g18106	1080
JG24_g18107	816
JG24_g18108	4185
JG24_g18109	3280
JG24_g1811	1103
JG24_g18110	1541
JG24_g18111	3810
JG24_g18112	1999
JG24_g18113	2193
JG24_g18114	1080
JG24_g18115	1231
JG24_g18116	1180
JG24_g18117	1700
JG24_g18118	1969
JG24_g18119	3293
JG24_g1812	7139
JG24_g18120	1769
JG24_g18121	4083
JG24_g18122	1309
JG24_g18123	178
JG24_g18124	620
JG24_g18125	2704
JG24_g18126	3953
JG24_g18127	11519
JG24_g18128	3110
JG24_g18129	7124
JG24_g1813	1303
JG24_g18130	2290
JG24_g18131	6148
JG24_g18132	5393
JG24_g18133	2876
JG24_g18134	3767
JG24_g18135	1504
JG24_g18136	3556
JG24_g18137	675
JG24_g18138	7249
JG24_g18139	2232
JG24_g1814	645
JG24_g18140	1051
JG24_g18141	1187
JG24_g18142	2037
JG24_g18143	1620
JG24_g18144	5718
JG24_g18145	4269
JG24_g18146	1378
JG24_g18147	871
JG24_g18148	880
JG24_g18149	2938
JG24_g1815	694
JG24_g18150	1926
JG24_g18151	4213
JG24_g18152	3111
JG24_g18153	1222
JG24_g18154	1163
JG24_g18155	2142
JG24_g18156	3495
JG24_g18157	1719
JG24_g18158	4138
JG24_g18159	1116
JG24_g1816	254
JG24_g18160	4414
JG24_g18161	1114
JG24_g18162	4710
JG24_g18163	5640
JG24_g18164	1795
JG24_g18165	794
JG24_g18166	1473
JG24_g18167	1273
JG24_g18168	2866
JG24_g18169	1791
JG24_g1817	859
JG24_g18170	1214
JG24_g18171	5692
JG24_g18172	2409
JG24_g18173	1795
JG24_g18174	6921
JG24_g18175	289
JG24_g18176	1029
JG24_g18177	2392
JG24_g18178	2298
JG24_g18179	4739
JG24_g1818	458
JG24_g18180	232
JG24_g18181	3912
JG24_g18182	2151
JG24_g18183	1424
JG24_g18184	4372
JG24_g18185	4134
JG24_g18186	16460
JG24_g18187	3218
JG24_g18188	390
JG24_g18189	230
JG24_g1819	1577
JG24_g18190	209
JG24_g18191	1440
JG24_g18192	2809
JG24_g18193	2582
JG24_g18194	3364
JG24_g18195	2352
JG24_g18196	2050
JG24_g18197	1430
JG24_g18198	1779
JG24_g18199	5555
JG24_g182	2009
JG24_g1820	524
JG24_g18200	973
JG24_g18201	1014
JG24_g18202	1041
JG24_g18203	8085
JG24_g18204	447
JG24_g18205	1032
JG24_g18206	1156
JG24_g18207	340
JG24_g18208	1056
JG24_g18209	1817
JG24_g1821	858
JG24_g18210	5827
JG24_g18211	989
JG24_g18212	9457
JG24_g18213	2258
JG24_g18214	5527
JG24_g18215	653
JG24_g18216	670
JG24_g18217	7467
JG24_g18218	817
JG24_g18219	1296
JG24_g1822	1115
JG24_g18220	921
JG24_g18221	865
JG24_g18222	691
JG24_g18223	2841
JG24_g18224	2880
JG24_g18225	347
JG24_g18226	6737
JG24_g18227	1728
JG24_g18228	1046
JG24_g18229	1623
JG24_g1823	1837
JG24_g18230	3868
JG24_g18231	1262
JG24_g18232	1010
JG24_g18233	815
JG24_g18234	3935
JG24_g18235	1553
JG24_g18236	459
JG24_g18237	1428
JG24_g18238	2011
JG24_g18239	283
JG24_g1824	1353
JG24_g18240	1106
JG24_g18241	4635
JG24_g18242	913
JG24_g18243	2679
JG24_g18244	181
JG24_g18245	906
JG24_g18246	544
JG24_g18247	1262
JG24_g18248	445
JG24_g18249	400
JG24_g1825	1438
JG24_g18250	580
JG24_g18251	605
JG24_g18252	734
JG24_g18253	2198
JG24_g18254	1128
JG24_g18255	751
JG24_g18256	635
JG24_g18257	2201
JG24_g18258	633
JG24_g18259	760
JG24_g1826	1301
JG24_g18260	198
JG24_g18261	198
JG24_g18262	198
JG24_g18263	198
JG24_g18264	1365
JG24_g18265	611
JG24_g18266	635
JG24_g18267	1025
JG24_g18268	621
JG24_g18269	5416
JG24_g1827	946
JG24_g18270	3205
JG24_g18271	2052
JG24_g18272	801
JG24_g18273	2898
JG24_g18274	957
JG24_g18275	931
JG24_g18276	6896
JG24_g18277	1985
JG24_g18278	1590
JG24_g18279	3966
JG24_g1828	1903
JG24_g18280	1548
JG24_g18281	2645
JG24_g18282	2894
JG24_g18283	6036
JG24_g18284	1112
JG24_g18285	1332
JG24_g18286	4405
JG24_g18287	1353
JG24_g18288	917
JG24_g18289	1455
JG24_g1829	1002
JG24_g18290	2016
JG24_g18291	4330
JG24_g18292	395
JG24_g18293	745
JG24_g18294	1178
JG24_g18295	1245
JG24_g18296	615
JG24_g18297	2849
JG24_g18298	968
JG24_g18299	3914
JG24_g183	307
JG24_g1830	1434
JG24_g18300	3529
JG24_g18301	1223
JG24_g18302	1987
JG24_g18303	3098
JG24_g18304	679
JG24_g18305	4830
JG24_g18306	1130
JG24_g18307	4579
JG24_g18308	497
JG24_g18309	3161
JG24_g1831	461
JG24_g18310	4162
JG24_g18311	846
JG24_g18312	3610
JG24_g18313	13557
JG24_g18314	8893
JG24_g18315	3597
JG24_g18316	3750
JG24_g18317	901
JG24_g18318	1202
JG24_g18319	987
JG24_g1832	826
JG24_g18320	1292
JG24_g18321	1690
JG24_g18322	1124
JG24_g18323	1300
JG24_g18324	1849
JG24_g18325	391
JG24_g18326	558
JG24_g18327	3098
JG24_g18328	2578
JG24_g18329	1319
JG24_g1833	2497
JG24_g18330	894
JG24_g18331	3685
JG24_g18332	3710
JG24_g18333	376
JG24_g18334	726
JG24_g18335	637
JG24_g18336	959
JG24_g18337	1378
JG24_g18338	2041
JG24_g18339	696
JG24_g1834	1979
JG24_g18340	1855
JG24_g18341	3888
JG24_g18342	6328
JG24_g18343	236
JG24_g18344	1740
JG24_g18345	820
JG24_g18346	1363
JG24_g18347	7112
JG24_g18348	3748
JG24_g18349	2206
JG24_g1835	1820
JG24_g18350	4229
JG24_g18351	1079
JG24_g18352	1093
JG24_g18353	835
JG24_g18354	931
JG24_g18355	3540
JG24_g18356	2564
JG24_g18357	1499
JG24_g18358	3265
JG24_g18359	6169
JG24_g1836	503
JG24_g18360	5669
JG24_g18361	6938
JG24_g18362	4630
JG24_g18363	5023
JG24_g18364	1296
JG24_g18365	1485
JG24_g18366	313
JG24_g18367	2178
JG24_g18368	2994
JG24_g18369	4461
JG24_g1837	845
JG24_g18370	1527
JG24_g18371	1675
JG24_g18372	897
JG24_g18373	237
JG24_g18374	2833
JG24_g18375	1669
JG24_g18376	1088
JG24_g18377	2668
JG24_g18378	1896
JG24_g18379	1426
JG24_g1838	1382
JG24_g18380	799
JG24_g18381	3206
JG24_g18382	247
JG24_g18383	311
JG24_g18384	3104
JG24_g18385	4948
JG24_g18386	3191
JG24_g18387	2015
JG24_g18388	6446
JG24_g18389	831
JG24_g1839	1753
JG24_g18390	1827
JG24_g18391	5400
JG24_g18392	2229
JG24_g18393	1305
JG24_g18394	2680
JG24_g18395	646
JG24_g18396	8446
JG24_g18397	4892
JG24_g18398	2489
JG24_g18399	310
JG24_g184	572
JG24_g1840	1503
JG24_g18400	4548
JG24_g18401	1045
JG24_g18402	391
JG24_g18403	3521
JG24_g18404	5101
JG24_g18405	5230
JG24_g18406	1791
JG24_g18407	340
JG24_g18408	2996
JG24_g18409	1000
JG24_g1841	778
JG24_g18410	2163
JG24_g18411	567
JG24_g18412	754
JG24_g18413	1724
JG24_g18414	1780
JG24_g18415	2410
JG24_g18416	793
JG24_g18417	1229
JG24_g18418	3886
JG24_g18419	2218
JG24_g1842	874
JG24_g18420	213
JG24_g18421	3222
JG24_g18422	979
JG24_g18423	421
JG24_g18424	4518
JG24_g18425	8254
JG24_g18426	6353
JG24_g18427	1799
JG24_g18428	2158
JG24_g18429	1122
JG24_g1843	1296
JG24_g18430	1101
JG24_g18431	8019
JG24_g18432	165
JG24_g18433	757
JG24_g18434	1450
JG24_g18435	4558
JG24_g18436	3218
JG24_g18437	645
JG24_g18438	335
JG24_g18439	1590
JG24_g1844	6002
JG24_g18440	3225
JG24_g18441	285
JG24_g18442	13106
JG24_g18443	1454
JG24_g18444	1483
JG24_g18445	6721
JG24_g18446	895
JG24_g18447	1142
JG24_g18448	240
JG24_g18449	629
JG24_g1845	3370
JG24_g18450	578
JG24_g18451	1990
JG24_g18452	5885
JG24_g18453	1655
JG24_g18454	1045
JG24_g18455	1991
JG24_g18456	1146
JG24_g18457	2240
JG24_g18458	6335
JG24_g18459	3264
JG24_g1846	1945
JG24_g18460	7941
JG24_g18461	1161
JG24_g18462	1696
JG24_g18463	460
JG24_g18464	675
JG24_g18465	1507
JG24_g18466	1480
JG24_g18467	10358
JG24_g18468	1959
JG24_g18469	5190
JG24_g1847	473
JG24_g18470	729
JG24_g18471	645
JG24_g18472	1530
JG24_g18473	3726
JG24_g18474	2350
JG24_g18475	976
JG24_g18476	662
JG24_g18477	2651
JG24_g18478	308
JG24_g18479	1119
JG24_g1848	372
JG24_g18480	3838
JG24_g18481	2033
JG24_g18482	2716
JG24_g18483	4519
JG24_g18484	1832
JG24_g18485	2963
JG24_g18486	695
JG24_g18487	6355
JG24_g18488	873
JG24_g18489	3888
JG24_g1849	3285
JG24_g18490	3651
JG24_g18491	448
JG24_g18492	1173
JG24_g18493	5473
JG24_g18494	610
JG24_g18495	719
JG24_g18496	1347
JG24_g18497	1235
JG24_g18498	110
JG24_g18499	155
JG24_g185	340
JG24_g1850	6153
JG24_g18500	957
JG24_g18501	2138
JG24_g18502	7114
JG24_g18503	3740
JG24_g18504	1826
JG24_g18505	4405
JG24_g18506	9337
JG24_g18507	7105
JG24_g18508	1678
JG24_g18509	7648
JG24_g1851	515
JG24_g18510	656
JG24_g18511	7498
JG24_g18512	1514
JG24_g18513	2415
JG24_g18514	5234
JG24_g18515	7342
JG24_g18516	7655
JG24_g18517	3148
JG24_g18518	341
JG24_g18519	1723
JG24_g1852	2829
JG24_g18520	2647
JG24_g18521	1938
JG24_g18522	425
JG24_g18523	874
JG24_g18524	1452
JG24_g18525	3918
JG24_g18526	8240
JG24_g18527	664
JG24_g18528	620
JG24_g18529	1098
JG24_g1853	579
JG24_g18530	1490
JG24_g18531	1137
JG24_g18532	5493
JG24_g18533	679
JG24_g18534	682
JG24_g18535	712
JG24_g18536	2603
JG24_g18537	1059
JG24_g18538	1338
JG24_g18539	2913
JG24_g1854	3401
JG24_g18540	995
JG24_g18541	1065
JG24_g18542	1180
JG24_g18543	853
JG24_g18544	645
JG24_g18545	3102
JG24_g18546	503
JG24_g18547	563
JG24_g18548	2307
JG24_g18549	1068
JG24_g1855	518
JG24_g18550	798
JG24_g18551	1941
JG24_g18552	558
JG24_g18553	3075
JG24_g18554	273
JG24_g18555	389
JG24_g18556	1408
JG24_g18557	1319
JG24_g18558	2680
JG24_g18559	2482
JG24_g1856	436
JG24_g18560	3938
JG24_g18561	504
JG24_g18562	1809
JG24_g18563	572
JG24_g18564	422
JG24_g18565	251
JG24_g18566	184
JG24_g18567	206
JG24_g18568	184
JG24_g18569	838
JG24_g1857	530
JG24_g18570	3107
JG24_g18571	1037
JG24_g18572	243
JG24_g18573	187
JG24_g18574	476
JG24_g18575	657
JG24_g18576	753
JG24_g18577	356
JG24_g18578	1270
JG24_g18579	1471
JG24_g1858	4391
JG24_g18580	411
JG24_g18581	1238
JG24_g18582	2121
JG24_g18583	674
JG24_g18584	1197
JG24_g18585	2004
JG24_g18586	566
JG24_g18587	542
JG24_g18588	4871
JG24_g18589	1935
JG24_g1859	220
JG24_g18590	4971
JG24_g18591	1888
JG24_g18592	5039
JG24_g18593	1502
JG24_g18594	1181
JG24_g18595	1442
JG24_g18596	937
JG24_g18597	2657
JG24_g18598	425
JG24_g18599	3408
JG24_g186	416
JG24_g1860	1607
JG24_g18600	1338
JG24_g18601	777
JG24_g18602	3011
JG24_g18603	1731
JG24_g18604	1848
JG24_g18605	552
JG24_g18606	1064
JG24_g18607	1050
JG24_g18608	2354
JG24_g18609	2302
JG24_g1861	5005
JG24_g18610	446
JG24_g18611	2827
JG24_g18612	407
JG24_g18613	689
JG24_g18614	1749
JG24_g18615	1937
JG24_g18616	6296
JG24_g18617	213
JG24_g18618	865
JG24_g18619	17539
JG24_g1862	4549
JG24_g18620	874
JG24_g18621	558
JG24_g18622	5514
JG24_g18623	1810
JG24_g18624	1397
JG24_g18625	3378
JG24_g18626	3110
JG24_g18627	1515
JG24_g18628	3075
JG24_g18629	3166
JG24_g1863	4333
JG24_g18630	2256
JG24_g18631	913
JG24_g18632	2039
JG24_g18633	4741
JG24_g18634	650
JG24_g18635	2955
JG24_g18636	179
JG24_g18637	307
JG24_g18638	747
JG24_g18639	401
JG24_g1864	2770
JG24_g18640	596
JG24_g18641	755
JG24_g18642	200
JG24_g18643	434
JG24_g18644	1363
JG24_g18645	200
JG24_g18646	434
JG24_g18647	1363
JG24_g18648	200
JG24_g18649	434
JG24_g1865	942
JG24_g18650	1363
JG24_g18651	675
JG24_g18652	1363
JG24_g18653	200
JG24_g18654	646
JG24_g18655	1363
JG24_g18656	200
JG24_g18657	434
JG24_g18658	7562
JG24_g18659	2853
JG24_g1866	471
JG24_g18660	708
JG24_g18661	995
JG24_g18662	656
JG24_g18663	2281
JG24_g18664	486
JG24_g18665	1190
JG24_g18666	1019
JG24_g18667	428
JG24_g18668	1599
JG24_g18669	444
JG24_g1867	3025
JG24_g18670	3586
JG24_g18671	2292
JG24_g18672	8637
JG24_g18673	1190
JG24_g18674	1932
JG24_g18675	216
JG24_g18676	1641
JG24_g18677	387
JG24_g18678	535
JG24_g18679	1791
JG24_g1868	992
JG24_g18680	661
JG24_g18681	3649
JG24_g18682	4294
JG24_g18683	420
JG24_g18684	2622
JG24_g18685	2538
JG24_g18686	27511
JG24_g18687	819
JG24_g18688	701
JG24_g18689	1880
JG24_g1869	1333
JG24_g18690	1608
JG24_g18691	4259
JG24_g18692	702
JG24_g18693	575
JG24_g18694	739
JG24_g18695	896
JG24_g18696	592
JG24_g18697	475
JG24_g18698	712
JG24_g18699	179
JG24_g187	1820
JG24_g1870	4036
JG24_g18700	1974
JG24_g18701	464
JG24_g18702	1377
JG24_g18703	672
JG24_g18704	1447
JG24_g18705	1948
JG24_g18706	329
JG24_g18707	2077
JG24_g18708	503
JG24_g18709	1471
JG24_g1871	4603
JG24_g18710	2241
JG24_g18711	3514
JG24_g18712	2962
JG24_g18713	945
