geneid	length
g14121	2316
g14122	2277
g14123	2282
g14124	1350
g14125	5552
g14126	2682
g14127	7067
g14128	3784
g14129	2969
g14130	6018
g14133	6172
g14134	2204
g14135	1757
g14136	4032
g14139	1681
g1414	1337
g14140	2162
g14142	2672
g14143	5004
g14144	2365
g14145	1602
g14146	677
g14148	708
g14149	3124
g1415	6392
g14150	2506
g14151	2865
g14152	1345
g14153	1304
g14154	1625
g14156	6886
g14157	1784
g14158	1444
g14159	1089
g1416	3919
g14160	4141
g14162	4505
g14164	2512
g14165	1346
g14166	2642
g14167	2823
g14168	2707
g14169	2264
g1417	4640
g14170	2614
g14171	6488
g14172	2047
g14173	3230
g14174	10793
g14175	3337
g14176	1974
g14178	1570
g14179	3257
g1418	6482
g14181	4084
g14182	3297
g14183	3841
g14190	4812
g14191	3954
g14192	680
g14193	3466
g14194	1265
g14195	1972
g14196	3168
g14197	2093
g14198	2059
g14199	2722
g142	2787
g1420	2952
g14200	847
g14203	1393
g14204	5268
g14205	2434
g14206	1860
g14207	967
g14208	2434
g14209	903
g1421	6264
g14210	4027
g14211	1231
g14212	1910
g14213	7380
g14214	7193
g14215	3280
g14216	4401
g14217	2326
g14218	1887
g14219	928
g1422	5945
g14220	6694
g14221	1258
g14222	1875
g14223	4152
g14224	2464
g14225	1659
g14226	559
g14227	678
g14228	1035
g14229	2699
g14230	4142
g14231	1762
g14232	3597
g14233	1562
g14234	1686
g14235	1211
g14236	3404
g14237	1872
g14238	3313
g14239	1886
g1424	1936
g14241	1724
g14242	3224
g14243	3555
g14244	3086
g14245	3071
g14246	2096
g14247	1811
g14248	6133
g14249	3090
g1425	3164
g14251	2324
g14252	5904
g14253	8168
g14254	1776
g14255	6344
g14256	3626
g14257	1475
g14258	1140
g1426	1570
g14260	7605
g14262	8348
g14264	3268
g14266	3949
g14267	1690
g14268	1977
g14269	2085
g1427	4503
g14270	963
g14274	1095
g14275	4663
g14276	6003
g14277	857
g1428	3291
g14280	1010
g14281	7965
g14282	1216
g14283	712
g14284	2422
g14285	1677
g14286	1216
g14289	1337
g1429	3078
g14298	737
g143	1457
g1430	2924
g14301	900
g14304	2141
g14306	1822
g14309	1350
g1431	3040
g14310	4775
g14311	4123
g14312	7473
g14314	1469
g14315	3112
g14316	7038
g14317	3646
g14318	4345
g14319	3920
g1432	3450
g14320	4763
g14321	1180
g14322	3485
g14323	891
g14324	1322
g14325	2009
g14326	1370
g14327	6633
g1433	1794
g14331	2435
g14332	1134
g14333	2229
g14334	3384
g14335	1398
g14336	762
g14337	6215
g14338	2638
g14339	1731
g1434	2459
g14340	2699
g14341	16468
g14342	2052
g14343	2177
g14344	1048
g14345	1295
g14346	1820
g14347	3723
g14348	3639
g14349	3261
g1435	4486
g14350	4598
g14351	1122
g14352	8495
g14355	3143
g14356	2709
g14357	2169
g14358	1444
g14359	1598
g1436	3495
g14361	1727
g14362	984
g14363	1994
g14364	2212
g14365	1134
g14366	3691
g14367	3809
g14368	1934
g14369	923
g1437	2528
g14370	2175
g14371	4591
g14372	1393
g14373	2549
g14374	2353
g14375	7493
g14376	2472
g14377	2132
g14378	1139
g14379	3022
g1438	1551
g14380	2186
g14381	2790
g14382	1645
g14383	1561
g14388	1529
g14389	3244
g1439	6618
g14390	2090
g14391	2121
g14392	15130
g14393	2986
g14394	12804
g14395	3094
g14396	1089
g14397	3389
g14398	1753
g14399	2303
g144	11640
g1440	7663
g14400	4029
g14401	1734
g14402	73378
g14403	5905
g14404	4876
g14405	1172
g14406	7654
g14408	6819
g14409	3063
g1441	7367
g14410	11173
g14411	2887
g14412	2528
g14413	2651
g14414	1111
g14415	1361
g14416	1837
g14417	4021
g14418	1937
g14419	5092
g1442	5455
g14420	4488
g14421	1652
g14422	5142
g14423	1918
g14424	1810
g14425	1942
g14426	3924
g14427	2724
g14428	2816
g14429	14089
g1443	3022
g14430	3447
g14431	647
g14432	2287
g14433	5965
g14434	6546
g14435	4238
g14436	3299
g14437	4956
g14438	4161
g14439	23837
g1444	2624
g14440	6019
g14441	1101
g14442	2364
g14443	2139
g14444	1122
g14445	1630
g14446	3615
g14447	2765
g14448	1948
g14449	4510
g1445	4139
g14450	12778
g14452	2909
g14454	1892
g14455	2761
g14457	2131
g14458	5385
g14459	1156
g1446	1393
g14460	830
g14461	2707
g14462	1195
g14464	3356
g14465	1119
g14466	1857
g14467	7250
g14468	1634
g14469	2984
g1447	5242
g14470	2233
g14471	2579
g14472	3461
g14473	1262
g14475	6561
g14476	2334
g14477	944
g14478	1684
g14479	3040
g1448	3806
g14480	1000
g14481	1181
g14482	5713
g14483	2724
g14484	1307
g14485	1866
g14486	1411
g14487	2138
g14488	2997
g14489	2658
g1449	1056
g14490	2403
g14491	1743
g14492	2529
g14494	3136
g14495	2020
g14496	2367
g14497	7809
g14498	924
g14499	2328
g145	2276
g14500	2261
g14502	5206
g14503	5244
g14504	3353
g14505	3182
g14506	1408
g14507	3541
g14508	5173
g1451	2373
g14510	744
g14511	2000
g14512	3302
g14513	1519
g14514	2137
g14515	2284
g14516	1779
g14517	1038
g14518	6041
g14519	2071
g14520	1548
g14521	1082
g14522	866
g14523	1780
g14524	6454
g14525	1433
g14526	3251
g14527	2500
g14528	2121
g14529	2482
g1453	4571
g14530	889
g14531	897
g14532	2101
g14533	2151
g14534	2572
g14535	1275
g14536	5319
g14537	5596
g14538	1070
g14539	2513
g1454	4945
g14540	9002
g14541	4874
g14542	1707
g14543	2424
g14544	11194
g14545	5547
g14546	2106
g14547	2132
g14548	1774
g14549	2143
g1455	5927
g14550	1843
g14551	1867
g14552	1003
g14553	2487
g14554	1910
g14555	1149
g14556	1941
g14557	2674
g14558	2063
g14559	2288
g1456	1516
g14560	4728
g14561	2406
g14562	3097
g14563	2952
g14564	4057
g14565	1524
g14566	2851
g14567	1440
g14568	3172
g14569	2479
g1457	1530
g14570	1455
g14571	3135
g14572	4188
g14573	5110
g14574	1126
g14575	817
g14576	1877
g14577	3407
g14578	1103
g14579	2431
g1458	913
g14580	5544
g14581	1762
g14582	1203
g14583	3546
g14587	1822
g1459	1215
g14591	3095
g14594	1952
g14595	3840
g14596	4520
g14597	7773
g14598	767
g14599	2564
g1460	5248
g14600	4261
g14601	4008
g14602	5261
g14603	1437
g14604	4756
g14605	4591
g14606	1597
g14607	1136
g14608	6051
g14609	3141
g1461	2805
g14610	2455
g14611	2448
g14612	2957
g14613	2887
g14614	2506
g14615	4232
g14616	5619
g14617	427
g14618	1053
g14619	1384
g1462	10557
g14620	1366
g14621	5053
g14622	3563
g14623	1749
g14624	6019
g14625	1360
g14626	2259
g14627	740
g14628	1433
g14629	1782
g1463	4508
g14630	2676
g14631	2430
g14632	1964
g14634	2412
g14635	3602
g14636	1706
g14637	2608
g14638	1180
g14639	1793
g1464	2098
g14640	1541
g14641	5588
g14642	2463
g14643	1880
g14644	2925
g14645	2733
g14646	1449
g14647	2068
g14648	1342
g14649	1341
g1465	1676
g14650	2615
g14651	2464
g14652	6995
g14653	4141
g14654	2471
g14655	2939
g14656	2260
g14657	2497
g14658	3088
g14659	2564
g1466	4087
g14660	3466
g14661	1064
g14662	926
g14663	3162
g14664	2453
g14665	2473
g14666	1302
g14667	2056
g14668	3998
g14669	4055
g1467	3319
g14678	5980
g14679	1531
g1468	2092
g14680	2330
g14681	1076
g14682	2500
g14683	3642
g14684	5614
g14685	1629
g14686	3137
g14687	2219
g14688	1781
g14689	2089
g1469	4770
g14690	4878
g14691	4012
g14692	1473
g14693	2911
g14694	2342
g14695	2759
g14696	2002
g14697	2079
g14698	2080
g14699	1606
g147	2851
g1470	2953
g14700	10310
g14701	883
g14703	2061
g14704	2576
g14705	1303
g14706	1922
g14707	8867
g14708	6883
g14709	1044
g1471	3752
g14710	6187
g14711	3971
g14712	3757
g14713	1437
g14714	758
g14715	1336
g14716	3406
g14717	1266
g14718	2669
g14719	881
g1472	7287
g14720	1813
g14721	11749
g14722	1512
g14723	5031
g14724	5458
g14725	2738
g14726	3219
g14727	2186
g14728	2137
g14729	2040
g14730	1913
g14731	3485
g14732	2137
g14733	628
g14734	3560
g14735	3054
g14736	1504
g14737	3431
g14738	1672
g14739	2603
g1474	2961
g14740	2303
g14741	3213
g14742	3059
g14743	3178
g14744	1172
g14745	1873
g14746	2648
g14747	2350
g14748	1961
g14749	1135
g1475	2013
g14750	2298
g14751	2381
g14752	1751
g14753	3545
g14754	3693
g14755	2286
g14756	780
g14757	920
g14758	2532
g14759	2931
g1476	2388
g14761	731
g14762	1044
g14763	3706
g14766	1435
g14767	1203
g14768	4416
g14769	2754
g1477	4069
g14770	19051
g14771	5382
g14772	1919
g14774	1299
g14775	2023
g14776	1207
g14777	5557
g14778	5431
g14779	6215
g1478	20256
g14780	2135
g14781	4201
g14782	1108
g14783	14062
g14784	1895
g14785	3395
g14786	2900
g14787	1605
g14788	1866
g14789	2575
g1479	2590
g14790	928
g14791	2248
g14792	4106
g14793	663
g14794	1339
g14795	1655
g14796	7180
g14797	2370
g14798	1443
g14799	2494
g148	4460
g1480	2452
g14800	1800
g14801	6172
g14802	4306
g14803	2988
g14804	695
g14805	2279
g14806	469
g14807	1639
g14808	2720
g14809	1594
g14810	2057
g14811	3045
g14812	1204
g14813	1817
g14814	1700
g14815	1224
g14816	911
g14817	3826
g14818	3718
g14819	3426
g14820	3347
g14821	1304
g14822	1834
g14823	2181
g14824	1248
g14825	765
g14826	5074
g14828	1821
g14829	9633
g1483	1657
g14830	4759
g14831	4192
g14832	3807
g14833	1424
g14834	919
g14835	4499
g14837	7271
g14838	2326
g14839	2286
g1484	4502
g14840	2963
g14841	5832
g14842	1231
g14843	3002
g14844	1514
g14845	1164
g14846	5735
g14847	2069
g14848	15271
g14849	1366
g1485	2054
g14850	911
g14851	2264
g14852	4087
g14853	5261
g14854	3672
g14855	3035
g14856	6050
g14857	2460
g14858	3394
g14859	1069
g1486	3770
g14860	3053
g14861	2235
g14862	4140
g14863	2368
g14864	1145
g14865	3375
g14866	2598
g14867	1054
g14868	6960
g14869	1483
g14870	2502
g14871	1969
g14872	2715
g14873	3061
g14874	1362
g14875	6801
g14876	633
g14877	1367
g14878	14907
g14879	2600
g1488	2911
g14880	2960
g14881	5398
g14882	2918
g14883	1528
g14884	2073
g14885	2550
g14886	4172
g14887	1970
g14888	9853
g14889	564
g1489	3866
g14890	3566
g14891	1349
g14892	1830
g14893	2637
g14894	5783
g14895	2161
g14896	1849
g14897	2018
g14898	2062
g14899	4927
g149	6533
g1490	1316
g14900	684
g14901	6175
g14903	5508
g14904	1627
g14905	4990
g14906	2275
g14907	2717
g14908	1634
g14909	2395
g1491	1462
g14911	3049
g14912	5985
g14913	5263
g14914	410
g14915	2552
g14916	5898
g14917	2096
g14918	2408
g14919	1131
g1492	11916
g14920	1418
g14921	3448
g14922	1899
g14923	2615
g14924	3383
g14925	15413
g14926	2567
g14927	4257
g14928	3444
g14929	10752
g1493	18660
g14930	1050
g14931	3483
g14932	5137
g14933	5671
g14934	3874
g14935	1308
g14936	6347
g14937	1903
g14938	3153
g14939	2320
g1494	5791
g14940	1897
g14941	2164
g14942	2293
g14943	3118
g14944	2970
g14945	7155
g14946	1541
g14947	7049
g14948	5004
g14949	1116
g1495	12320
g14950	4640
g14951	2397
g14952	1835
g14953	6079
g14954	2243
g14955	1238
g14956	4021
g14957	2018
g14958	3704
g14959	3181
g1496	5148
g14960	4433
g14961	1685
g14962	3157
g14963	3866
g14964	1342
g14965	1557
g14966	1067
g14967	7944
g14968	3452
g14969	2537
g1497	14371
g14970	1608
g14971	1164
g14972	2454
g14973	1975
g14974	8956
g14975	1267
g14976	795
g14977	1216
g14978	1331
g14979	2088
g1498	1725
g14980	5022
g14981	3995
g14982	2870
g14983	1605
g14984	1360
g14985	4969
g14986	2213
g14987	2325
g14988	4278
g14989	928
g1499	4224
g14991	4070
g14992	4060
g14993	4001
g14994	1575
g14995	1658
g14996	10023
g14997	9064
g14998	6045
g14999	3528
g15	3748
g1500	2584
g15000	4306
g15001	2605
g15002	1681
g15003	2854
g15004	3329
g15005	12868
g15006	1278
g15007	2403
g15008	3585
g15009	2743
g1501	3164
g15010	4394
g15011	6790
g15012	843
g15013	1499
g15014	1107
g15016	2284
g15017	860
g15018	734
g15019	1809
g1502	1860
g15020	2945
g15021	978
g15022	533
g15023	1282
g15024	1222
g15025	660
g15026	1744
g15027	4714
g15028	5890
g15029	5535
g1503	8359
g15030	2166
g15031	1590
g15032	3108
g15033	3851
g15034	1747
g15036	2909
g15038	3013
g15039	1613
g15040	2382
g15041	1502
g15042	1102
g15044	2117
g15045	3513
g15046	4063
g15047	4544
g15048	1996
g15049	2961
g1505	3424
g15050	1733
g15051	1318
g15052	9197
g15053	2174
g15054	2564
g15055	553
g15057	5328
g15058	2824
g15059	4574
g1506	4504
g15060	2336
g15061	4520
g15062	5288
g15063	3485
g15064	2299
g15065	1771
g15066	2028
g15067	941
g15068	1958
g15069	1537
g1507	3067
g15070	1549
g15071	4661
g15072	3166
g15073	6528
g15075	5704
g15076	860
g15078	4102
g15079	4508
g1508	2766
g15080	4529
g15081	9849
g15082	1999
g15083	3019
g15084	1773
g15085	3195
g15086	1428
g15087	15134
g15088	3224
g15089	4657
g1509	937
g15090	1549
g15092	567
g15093	4404
g15094	16968
g15095	1381
g15096	4038
g15097	1781
g15098	10002
g15099	2775
g1510	3403
g15100	1717
g15101	3258
g15102	2183
g15103	4962
g15104	10190
g15105	11711
g15106	5755
g15108	933
g15109	1670
g1511	12773
g15110	2310
g15111	1548
g15112	8264
g15113	3517
g15114	1294
g15115	5852
g15116	3539
g15118	1368
g15119	7658
g1512	6807
g15120	3665
g15121	2626
g15124	2947
g15125	2898
g15126	2252
g15127	1817
g15128	6072
g15129	3506
g1513	6477
g15130	9460
g15131	10914
g15132	4312
g15133	1205
g15134	2651
g15135	9630
g15136	4496
g15137	7586
g15139	594
g1514	2680
g15140	4289
g15141	7922
g15142	7374
g15143	3518
g15145	2182
g15146	5656
g15147	1220
g15148	5954
g15149	4529
g15150	2139
g15151	3272
g15152	1278
g15153	3254
g15154	3111
g15155	2679
g15156	2160
g15157	1981
g15158	4207
g15159	2003
g1516	2113
g15160	2564
g15161	1920
g15162	2216
g15163	4337
g15164	2444
g15165	2138
g15166	1910
g15167	1485
g15168	5730
g15169	1850
g1517	3287
g15170	2779
g15171	2556
g15172	4373
g15173	1583
g15174	2450
g15175	2426
g15176	2614
g15177	2922
g15178	1840
g15179	5088
g15180	1210
g15181	1980
g15182	690
g15183	5394
g15184	4125
g15186	2147
g15187	2437
g15188	2763
g15189	4161
g1519	4605
g15190	4341
g15191	5643
g15192	1634
g15193	2523
g15194	1112
g15195	2713
g15196	2365
g15197	1470
g15198	2252
g15199	1665
g152	1310
g1520	1390
g15201	969
g15202	3295
g15203	4768
g15204	3518
g15205	2433
g15206	4999
g15207	1468
g15208	1930
g15209	5663
g1521	9184
g15210	2824
g15211	3270
g15212	1729
g15213	1110
g15214	3438
g15215	2444
g15216	1299
g15217	5769
g15218	2834
g15219	2798
g1522	3786
g15221	2055
g15222	640
g15223	594
g15224	560
g15225	489
g15226	1570
g15227	810
g15228	594
g15229	416
g15230	534
g15231	590
g15232	584
g15233	1250
g15234	2758
g15235	716
g15236	1814
g15237	5686
g15238	3390
g15239	4093
g1524	1616
g15240	2019
g15241	2618
g15242	2704
g15243	3546
g15244	2598
g15245	1976
g15246	1569
g15247	2609
g15248	2395
g15249	8707
g1525	3238
g15251	447
g15252	650
g15253	534
g15254	990
g15255	704
g15256	1908
g15257	1003
g15258	410
g15259	604
g1526	3722
g15260	580
g15261	658
g15262	2999
g15263	3270
g15264	2329
g15265	6760
g15266	771
g15267	720
g15268	832
g15269	512
g15270	624
g15271	1990
g15272	1849
g15273	5312
g15274	4055
g15275	2242
g15276	4949
g15279	6529
g1528	2249
g15280	1393
g15281	2725
g15282	1741
g15283	8204
g15284	2248
g15285	2272
g15286	3186
g15287	704
g15288	4849
g15289	450
g1529	2259
g15290	816
g15291	1172
g15292	551
g15293	630
g15294	764
g15295	1360
g15296	1735
g15297	1371
g15298	3668
g15299	3628
g153	4186
g1530	2331
g15300	2744
g15301	2019
g15302	541
g15303	905
g15304	530
g15305	511
g15306	6697
g15307	1054
g15308	594
g15309	430
g1531	2410
g15310	502
g15311	4798
g15312	2277
g15313	1824
g15314	951
g15315	845
g15316	3388
g15317	3239
g15318	460
g15319	1007
g1532	2550
g15320	2283
g15321	1527
g15322	3083
g15323	1710
g15324	2789
g15325	2235
g15326	2548
g15327	2157
g15328	1542
g15329	1642
g1533	6683
g15330	1871
g15331	929
g15332	1069
g15333	2033
g15334	1521
g15335	794
g15336	1045
g15337	703
g15338	1892
g15339	6663
g1534	4625
g15340	4192
g15341	1029
g15342	1822
g15343	3565
g15344	1051
g15345	1401
g15346	4988
g15347	2506
g15348	2256
g15349	4239
g1535	2539
g15350	1396
g15351	3186
g15352	1466
g15353	3867
g15354	1990
g15355	1231
g15356	1176
g15357	724
g15358	399
g15359	5188
g1536	870
g15360	1647
g15361	4064
g15362	2422
g15363	2370
g15364	11097
g15365	6093
g15366	1783
g15367	2690
g15368	1841
g15369	3233
g1537	2698
g15370	2548
g15372	3638
g15373	6161
g15374	1861
g15375	3424
g15376	5662
g15377	1153
g15378	4382
g15379	3177
g1538	4933
g15380	5103
g15381	4260
g15382	2433
g15383	570
g15384	4361
g15385	2094
g15386	1532
g15387	2875
g15388	2841
g15389	1595
g1539	2973
g15390	3118
g15391	3898
g15392	3576
g15394	3650
g15395	2678
g15397	2083
g15398	7005
g15399	3727
g154	1782
g15400	617
g15401	3095
g15402	1895
g15403	2855
g15404	2947
g15405	2598
g15406	1885
g15407	1891
g15408	608
g15409	4339
g1541	1100
g15410	4672
g15411	3725
g15412	4338
g15413	14485
g15414	3716
g15415	16254
g15416	5924
g15417	1761
g15418	14329
g15419	3828
g1542	3107
g15420	2403
g15421	3480
g15422	2181
g15423	4578
g15424	2427
g15425	6357
g15426	484
g15429	1550
g1543	1457
g15430	2074
g15434	2979
g15435	998
g15436	2737
g15437	3433
g15438	2702
g15439	1484
g1544	2444
g15440	2455
g15441	1422
g15442	1578
g15443	2112
g15444	4737
g15445	1252
g15446	1048
g15447	2237
g15448	2050
g15449	2139
g1545	4609
g15450	1890
g15451	3981
g15452	1501
g15453	2659
g15454	2805
g15455	1464
g15456	1551
g15457	6390
g15458	846
g15459	1221
g1546	4132
g15460	4108
g15461	1691
g15462	1398
g15463	2523
g15464	3202
g15465	1453
g15466	1491
g15467	3777
g15468	2156
g15469	3401
g1547	3255
g15470	2279
g15471	1702
g15472	4414
g15473	972
g15474	2850
g15475	2391
g15476	6864
g15477	1083
g15478	2282
g15479	1441
g1548	1000
g15480	1706
g15481	1770
g15482	2364
g15484	3919
g15485	4329
g15486	658
g15487	1246
g15488	1687
g15489	2478
g1549	1591
g15490	1493
g15491	2201
g15492	2513
g15493	1650
g15494	3142
g15495	1282
g15496	4462
g15497	2158
g15498	2576
g15499	4491
g155	829
g1550	2184
g15501	3786
g15502	3792
g15503	2086
g15504	2456
g15505	1528
g15506	1582
g15507	893
g15508	3633
g15509	3111
g1551	659
g15510	5969
g15511	9554
g15512	2078
g15513	7183
g15515	3702
g15516	5195
g15517	3267
g15519	927
g15520	2734
g15521	4221
g15522	3078
g15523	3132
g15524	2986
g15525	2446
g15526	2293
g15527	2901
g15528	7062
g15529	5372
g1553	2156
g15530	2296
g15531	4084
g15534	2007
g15535	1509
g15536	2749
g15538	1048
g15539	3740
g1554	1649
g15540	3279
g15541	1762
g15542	2262
g15543	588
g15544	1439
g15545	933
g15546	2251
g15548	3824
g15549	1590
g1555	2602
g15550	1639
g15551	3397
g15552	2067
g15553	2014
g15554	567
g15556	4536
g15557	1892
g15558	2064
g15559	2286
g15560	10443
g15561	2596
g15562	3168
g15563	1707
g15564	1090
g15565	2898
g15566	4350
g15567	1125
g15568	3573
g1557	1519
g15571	3957
g15572	4238
g15573	734
g15574	2916
g15579	6492
g1558	1912
g15580	4787
g15581	2735
g15582	7290
g15583	7248
g15584	6144
g15585	3749
g15586	9483
g15587	4620
g15588	1307
g15589	2944
g1559	3829
g15590	1927
g15592	1063
g15593	7264
g15594	892
g15595	2052
g15596	1952
g15597	1277
g15598	1777
g15599	1066
g156	1892
g1560	1187
g15600	1425
g15604	4161
g15605	2349
g15606	6358
g15607	4107
g15608	4235
g15609	1255
g1561	6340
g15610	560
g15611	1064
g15612	4105
g15616	4590
g15617	3837
g15618	2038
g15619	1100
g1562	2391
g15620	1125
g15621	10562
g15622	3547
g15623	1717
g15624	4395
g15625	6414
g15626	1368
g15627	2116
g15629	6906
g1563	2702
g15630	4738
g15632	1952
g15633	5816
g15634	1539
g15635	731
g15637	7317
g15638	1973
g15639	1813
g15640	5101
g15641	1917
g15642	3246
g15644	1999
g15645	1824
g15646	3467
g15648	7365
g15650	1327
g15651	4525
g15652	2801
g15653	1750
g15654	4326
g15656	12977
g15658	14410
g15659	4044
g15660	7447
g15661	972
g1567	3781
g15670	1318
g15671	5246
g15672	1260
g15673	10064
g15674	3798
g15675	1678
g15676	2275
g15677	4303
g15678	1271
g15679	1518
g1568	2271
g15680	2334
g15681	1736
g15682	1506
g15683	3627
g15684	3068
g15685	1895
g15686	4778
g15687	1866
g15688	3559
g15689	1004
g1569	3917
g15690	8270
g15691	3434
g15693	4236
g15694	7635
g15695	2260
g15696	1605
g15697	2089
g15699	1850
g157	1639
g1570	3268
g15700	3099
g15701	1788
g15702	3628
g15703	3228
g15704	1324
g15705	768
g15706	1486
g15707	4073
g15708	1172
g15709	1048
g1571	16830
g15710	11196
g15711	1698
g15712	2251
g15715	2604
g1572	800
g15724	4946
g15726	3035
g15727	5454
g15728	7333
g15729	1372
g1573	1713
g15734	1613
g15738	1864
g1574	3133
g15741	2795
g15745	2754
g15746	1690
g15747	1125
g15748	1673
g15749	5259
g1575	1568
g15750	2243
g15751	4962
g15752	1180
g15753	2333
g15757	3269
g1576	3509
g15762	6060
g15763	4565
g15764	2481
g15765	4610
g15766	2088
g15767	10394
g1577	2519
g15771	2418
g15773	7998
g15774	4414
g15775	5565
g15776	1735
g15777	2165
g15778	1744
g1578	5605
g15780	1828
g15781	3639
g15782	581
g15783	8416
g15785	1151
g15786	6199
g15787	3459
g15788	2346
g15789	1575
g1579	6435
g15790	2618
g15791	1730
g15792	3566
g15793	1429
g15794	1799
g15795	1471
g15796	3172
g15797	1079
g15798	4784
g15799	1205
g158	1053
g15800	1675
g15801	1445
g15802	2192
g15803	2066
g15804	766
g15805	6451
g15806	483
g15807	924
g1581	3070
g15814	248
g15817	1604
g15818	1273
g1582	7700
g15822	2579
g15823	6269
g15824	2277
g15825	4106
g15826	4718
g15827	3398
g15828	2709
g15829	4263
g1583	4581
g15830	2688
g15831	6756
g15832	1258
g15833	6317
g15834	1303
g15835	487
g15836	803
g15837	5882
g15838	2959
g15839	3816
g1584	1616
g15840	5137
g15841	18511
g15842	3531
g15843	5951
g15844	2191
g15845	980
g15846	3541
g15847	2366
g15848	4633
g15849	4617
g1585	6919
g15850	1723
g15851	3275
g15852	1202
g15853	874
g15854	1503
g15855	3567
g15856	2604
g15857	1258
g15858	3201
g15859	808
g1586	3032
g15860	1436
g15861	1379
g15862	1877
g15863	2584
g15864	3119
g15865	1373
g15866	1244
g15867	2927
g15868	1721
g15869	1061
g1587	1448
g15870	2507
g15871	3181
g15872	1568
g15873	5294
g15874	5006
g15875	1734
g15876	1421
g15877	2142
g15878	2214
g15879	7561
g1588	3866
g15880	4295
g15881	3852
g15883	1879
g15884	5787
g15885	2491
g15886	1600
g15887	2869
g15888	3842
g15889	926
g1589	2926
g15890	3254
g15891	1419
g15892	1950
g15893	3016
g15894	2077
g15895	2345
g15896	3088
g15897	18788
g15898	8892
g15899	4259
g159	4181
g1590	1428
g15900	1048
g15901	1592
g15902	2388
g15903	907
g15904	2360
g15905	2029
g15907	2343
g15908	3624
g15909	3336
g1591	5930
g15910	1763
g15911	6677
g15912	14726
g15913	2551
g15914	5048
g15915	2682
g15917	726
g15918	3978
g15919	6968
g1592	6632
g15920	7093
g15922	2528
g15923	4358
g15924	2703
g15925	1424
g15926	6592
g15927	2283
g15928	2826
g15929	632
g1593	3409
g15930	4171
g15931	2136
g15932	2328
g15933	3004
g15934	5639
g15935	4160
g15936	992
g15937	7449
g15938	1591
g15939	883
g1594	3509
g15940	1760
g15941	3430
g15942	1115
g15943	2219
g15944	2279
g15945	2052
g15946	1864
g15947	1692
g15948	1639
g15949	5417
g1595	1662
g15950	6117
g15952	4332
g15953	4526
g15954	7566
g15955	1758
g15956	1507
g15957	1547
g15958	1880
g15959	13322
g1596	743
g15960	1955
g15961	2112
g15962	1792
g15963	2058
g15964	1370
g15965	3110
g15966	6183
g15967	3514
g15968	5206
g15969	2790
g1597	16826
g15970	3483
g15971	3177
g15972	1655
g15973	5062
g15974	1936
g15975	2433
g15976	5343
g15977	2036
g15978	1073
g15979	1181
g1598	2673
g15980	3002
g15981	6057
g15982	3007
g15983	2320
g15984	1538
g15985	2756
g15986	1574
g15987	2792
g15988	3925
g15989	2365
g1599	1788
g15990	2203
g15991	1723
g15992	1551
g15993	4916
g15994	4937
g15995	7729
g15996	1692
g15997	2271
g15998	9093
g15999	2210
g16	1416
g160	2488
g1600	1387
g16000	1110
g16001	1405
g16002	2952
g16003	5459
g16004	2893
g16005	3874
g16006	1302
g16007	10346
g16008	2813
g16009	10309
g1601	539
g16010	4500
g16011	1263
g16012	1539
g16013	949
g16014	9372
g16015	1776
g16016	4637
g16017	2008
g16018	2096
g16019	3935
g1602	3360
g16020	1905
g16021	1849
g16022	2062
g16023	2920
g16024	4513
g16025	3982
g16026	2467
g16027	1831
g16028	2606
g16029	1332
g1603	3519
g16030	1697
g16031	4800
g16032	2734
g16033	1473
g16034	3744
g16035	2034
g16036	2420
g16039	2588
g1604	2992
g16041	2677
g16042	4613
g16043	4361
g16044	3321
g16045	2718
g16047	2049
g16048	4923
g16049	2448
g1605	2585
g16050	2070
g16051	3378
g16052	5291
g16053	13614
g16054	7068
g16056	13335
g16057	2426
g16058	3034
g16059	1418
g16060	1217
g16061	2607
g16062	1908
g16063	2523
g16064	1453
g16065	6282
g16066	1448
g16067	2077
g16068	2470
g16069	1299
g1607	7590
g16070	3123
g16071	2987
g16072	6734
g16073	5936
g16074	1831
g16075	3188
g16076	1739
g16077	1486
g16078	1910
g16079	3239
g1608	2696
g16080	586
g16081	1156
g16082	5875
g16083	15671
g16084	11507
g16085	2408
g16086	2405
g16087	1628
g16088	2014
g16089	3936
g1609	1961
g16090	5479
g16092	1052
g16093	3256
g16094	1806
g16095	1819
g16096	1562
g16097	3299
g16098	1728
g16099	3250
g161	2112
g1610	3277
g16100	4574
g16101	2089
g16102	4526
g16103	2073
g16104	2735
g16105	1922
g16106	4413
g16107	1875
g16108	3406
g16109	3651
g1611	3689
g16110	3978
g16111	3332
g16116	4815
g16117	3091
g16118	3111
g16119	1489
g1612	4403
g16120	1462
g16121	2547
g16122	12570
g16123	726
g16124	3061
g16125	1121
g16126	4698
g16127	2571
g16128	8825
g1613	1195
g16130	3584
g16131	794
g16132	909
g16133	4195
g16134	1635
g16135	8513
g16136	3172
g16137	3068
g16138	12120
g16139	1017
g1614	2547
g16140	1438
g16141	1025
g16142	978
g16143	2035
g16144	1110
g16145	2507
g16146	1135
g16147	1587
g16148	2750
g16149	2818
g1615	3691
g16150	3284
g16151	4628
g16152	1974
g16153	1307
g16154	1859
g16155	2211
g16156	7137
g16157	3411
g16159	1913
g1616	1850
g16160	1911
g16161	2350
g16162	3776
g16163	2485
g16164	5307
g16165	7842
g16166	2280
g16167	2189
g16168	3684
g16169	1817
