geneid	length
Cre08.g385600	1588
Cre08.g385650	2685
Cre08.g385675	308
Cre08.g385700	3469
Cre08.g385750	727
Cre08.g385800	3680
Cre08.g385850	5110
Cre08.g385900	325
Cre08.g385950	1018
Cre08.g385951	4507
Cre08.g386000	10409
Cre08.g386050	1726
Cre08.g386100	8574
Cre08.g800880	336
Cre08.g800881	339
Cre08.g800882	167
Cre08.g800883	1058
Cre08.g800884	3148
Cre08.g800885	1973
Cre08.g800886	379
Cre08.g800887	556
Cre08.g800888	755
Cre08.g800889	777
Cre08.g800890	1766
Cre08.g800891	663
Cre08.g800892	1136
Cre08.g800893	1308
Cre08.g800894	4216
Cre08.g800895	1663
Cre08.g800896	2995
Cre08.g800897	3009
Cre08.g800898	5638
Cre08.g800899	1244
Cre08.g800900	652
Cre08.g800901	271
Cre08.g800902	286
Cre08.g800903	91
Cre08.g800904	1023
Cre08.g800906	958
Cre08.g800907	881
Cre08.g800908	3472
Cre08.g800909	2153
Cre08.g800910	2493
Cre08.g800911	247
Cre08.g800912	418
Cre08.g800913	1931
Cre08.g800914	3737
Cre08.g800915	576
Cre08.g800916	552
Cre08.g800917	963
Cre08.g800918	165
Cre08.g800919	1051
Cre08.g800920	3864
Cre08.g800921	375
Cre08.g800922	2181
Cre08.g800923	1988
Cre08.g800924	6568
Cre08.g800925	6578
Cre08.g800926	580
Cre08.g800927	205
Cre08.g800928	2530
Cre08.g800929	4082
Cre08.g800930	527
Cre08.g800931	461
Cre08.g800932	2380
Cre08.g800933	1155
Cre08.g800934	5885
Cre08.g800935	6290
Cre08.g800936	2047
Cre08.g800937	364
Cre08.g800938	851
Cre08.g800939	3286
Cre08.g800940	1578
Cre08.g800941	1170
Cre08.g800942	839
Cre08.g800943	636
Cre08.g800944	2356
Cre08.g800945	2407
Cre08.g800946	2377
Cre08.g800947	632
Cre08.g800948	4875
Cre08.g800949	522
Cre08.g800950	3541
Cre08.g800951	4387
Cre08.g800952	865
Cre08.g800953	2726
Cre08.g800954	566
Cre08.g800955	7275
Cre08.g800956	242
Cre08.g800957	1448
Cre08.g800958	281
Cre08.g800959	473
Cre08.g800960	7447
Cre08.g800961	1929
Cre08.g800962	3268
Cre09.g386113	5993
Cre09.g386119	2311
Cre09.g386131	2987
Cre09.g386137	2309
Cre09.g386143	4709
Cre09.g386161	1684
Cre09.g386167	2051
Cre09.g386200	5898
Cre09.g386250	1619
Cre09.g386300	1282
Cre09.g386350	2307
Cre09.g386400	5829
Cre09.g386450	1730
Cre09.g386550	6418
Cre09.g386600	5121
Cre09.g386650	2274
Cre09.g386700	2762
Cre09.g386731	4348
Cre09.g386732	6595
Cre09.g386734	2467
Cre09.g386735	5417
Cre09.g386736	8903
Cre09.g386737	4445
Cre09.g386743	1914
Cre09.g386744	1963
Cre09.g386746	4158
Cre09.g386747	2304
Cre09.g386750	4771
Cre09.g386753	683
Cre09.g386754	1530
Cre09.g386756	2688
Cre09.g386758	10363
Cre09.g386759	3848
Cre09.g386800	1992
Cre09.g386850	3255
Cre09.g386900	683
Cre09.g386912	3220
Cre09.g386949	2554
Cre09.g386950	1236
Cre09.g386986	1309
Cre09.g387000	3821
Cre09.g387023	21410
Cre09.g387050	3245
Cre09.g387060	3192
Cre09.g387097	3385
Cre09.g387100	3107
Cre09.g387134	2323
Cre09.g387150	4228
Cre09.g387171	1931
Cre09.g387200	9227
Cre09.g387208	4203
Cre09.g387245	3044
Cre09.g387250	2109
Cre09.g387282	1905
Cre09.g387300	2303
Cre09.g387319	1458
Cre09.g387350	12724
Cre09.g387356	3889
Cre09.g387393	2553
Cre09.g387400	18945
Cre09.g387430	1513
Cre09.g387450	7058
Cre09.g387467	3044
Cre09.g387500	4572
Cre09.g387504	1223
Cre09.g387541	10916
Cre09.g387550	2779
Cre09.g387578	2587
Cre09.g387600	12686
Cre09.g387615	2269
Cre09.g387650	3493
Cre09.g387652	2667
Cre09.g387689	5613
Cre09.g387700	3500
Cre09.g387726	2889
Cre09.g387750	7969
Cre09.g387763	3503
Cre09.g387800	1712
Cre09.g387801	4485
Cre09.g387838	326
Cre09.g387850	5871
Cre09.g387875	574
Cre09.g387900	11771
Cre09.g387912	11220
Cre09.g387949	2469
Cre09.g387950	7021
Cre09.g387986	623
Cre09.g388000	1052
Cre09.g388050	4915
Cre09.g388060	4524
Cre09.g388097	6128
Cre09.g388100	5053
Cre09.g388134	10303
Cre09.g388150	377
Cre09.g388171	1518
Cre09.g388200	3477
Cre09.g388208	3130
Cre09.g388245	1583
Cre09.g388282	1637
Cre09.g388319	2751
Cre09.g388350	2949
Cre09.g388351	4026
Cre09.g388352	9388
Cre09.g388353	5502
Cre09.g388355	4138
Cre09.g388356	4138
Cre09.g388372	6773
Cre09.g388393	3048
Cre09.g388400	2801
Cre09.g388430	11318
Cre09.g388450	4335
Cre09.g388467	2801
Cre09.g388500	3022
Cre09.g388504	12764
Cre09.g388541	2708
Cre09.g388550	2973
Cre09.g388578	273
Cre09.g388600	9162
Cre09.g388615	1460
Cre09.g388650	6806
Cre09.g388652	4018
Cre09.g388689	14641
Cre09.g388700	13947
Cre09.g388726	2583
Cre09.g388750	6980
Cre09.g388763	1906
Cre09.g388800	2395
Cre09.g388801	9526
Cre09.g388838	1550
Cre09.g388850	7663
Cre09.g388852	11222
Cre09.g388875	3846
Cre09.g388900	1821
Cre09.g388912	293
Cre09.g388949	4898
Cre09.g388986	5566
Cre09.g389000	2183
Cre09.g389001	5921
Cre09.g389023	3008
Cre09.g389050	16626
Cre09.g389060	4216
Cre09.g389089	2699
Cre09.g389097	2674
Cre09.g389100	1356
Cre09.g389134	2982
Cre09.g389150	7816
Cre09.g389171	444
Cre09.g389200	4276
Cre09.g389208	675
Cre09.g389245	7062
Cre09.g389250	2435
Cre09.g389282	2209
Cre09.g389300	8044
Cre09.g389319	2840
Cre09.g389350	3560
Cre09.g389356	3495
Cre09.g389393	1775
Cre09.g389400	2880
Cre09.g389430	3809
Cre09.g389450	14322
Cre09.g389467	10729
Cre09.g389500	8175
Cre09.g389504	881
Cre09.g389541	6767
Cre09.g389550	3170
Cre09.g389578	1360
Cre09.g389600	14170
Cre09.g389615	7845
Cre09.g389650	20667
Cre09.g389652	5423
Cre09.g389689	2311
Cre09.g389700	13198
Cre09.g389726	24827
Cre09.g389750	2733
Cre09.g389763	7324
Cre09.g389801	1917
Cre09.g389838	11770
Cre09.g389850	14649
Cre09.g389851	15960
Cre09.g389875	12972
Cre09.g389900	7511
Cre09.g389901	308
Cre09.g389902	474
Cre09.g389912	3462
Cre09.g389949	5734
Cre09.g389950	3805
Cre09.g389986	35520
Cre09.g390000	6108
Cre09.g390023	36889
Cre09.g390050	1461
Cre09.g390060	9381
Cre09.g390097	18568
Cre09.g390100	3116
Cre09.g390134	13590
Cre09.g390150	3771
Cre09.g390171	11284
Cre09.g390200	1667
Cre09.g390208	19877
Cre09.g390245	2585
Cre09.g390250	5051
Cre09.g390282	4180
Cre09.g390300	10546
Cre09.g390319	14288
Cre09.g390350	2744
Cre09.g390356	7920
Cre09.g390393	1006
Cre09.g390400	2366
Cre09.g390430	3314
Cre09.g390450	4190
Cre09.g390467	7680
Cre09.g390500	2935
Cre09.g390541	2898
Cre09.g390578	8610
Cre09.g390615	3390
Cre09.g390678	2471
Cre09.g390700	5669
Cre09.g390750	3038
Cre09.g390763	4963
Cre09.g390800	1125
Cre09.g390801	5094
Cre09.g390850	2615
Cre09.g390875	5790
Cre09.g390900	4303
Cre09.g390912	16023
Cre09.g390949	1419
Cre09.g390957	8649
Cre09.g390986	8592
Cre09.g391000	4008
Cre09.g391023	7748
Cre09.g391050	31627
Cre09.g391097	1718
Cre09.g391100	6395
Cre09.g391134	11155
Cre09.g391150	3470
Cre09.g391171	2662
Cre09.g391208	409
Cre09.g391245	5861
Cre09.g391282	2644
Cre09.g391319	4302
Cre09.g391350	2034
Cre09.g391352	2731
Cre09.g391353	25365
Cre09.g391356	10176
Cre09.g391370	9146
Cre09.g391393	3085
Cre09.g391400	3773
Cre09.g391430	748
Cre09.g391450	2555
Cre09.g391467	3418
Cre09.g391500	7448
Cre09.g391541	3653
Cre09.g391578	12287
Cre09.g391600	12245
Cre09.g391615	3355
Cre09.g391650	16228
Cre09.g391652	2888
Cre09.g391700	4781
Cre09.g391726	1690
Cre09.g391753	3763
Cre09.g391801	13045
Cre09.g391838	3371
Cre09.g391875	3234
Cre09.g391900	1146
Cre09.g391901	4034
Cre09.g391912	6590
Cre09.g391949	4726
Cre09.g391986	3614
Cre09.g392000	4571
Cre09.g392023	2640
Cre09.g392050	8188
Cre09.g392060	2778
Cre09.g392097	1492
Cre09.g392106	2030
Cre09.g392134	1784
Cre09.g392171	3280
Cre09.g392208	6970
Cre09.g392245	267
Cre09.g392250	3454
Cre09.g392251	4642
Cre09.g392282	11147
Cre09.g392300	4881
Cre09.g392319	9168
Cre09.g392350	2081
Cre09.g392356	4527
Cre09.g392393	2842
Cre09.g392400	1920
Cre09.g392430	3642
Cre09.g392467	211
Cre09.g392500	2658
Cre09.g392505	5747
Cre09.g392542	10733
Cre09.g392579	3067
Cre09.g392616	1723
Cre09.g392650	1884
Cre09.g392652	2647
Cre09.g392653	739
Cre09.g392654	988
Cre09.g392655	10556
Cre09.g392692	920
Cre09.g392700	1359
Cre09.g392729	3558
Cre09.g392750	5870
Cre09.g392766	10565
Cre09.g392800	4296
Cre09.g392850	15653
Cre09.g392867	49989
Cre09.g392900	8579
Cre09.g392914	1169
Cre09.g392950	2944
Cre09.g393000	1083
Cre09.g393050	5250
Cre09.g393062	10557
Cre09.g393100	8304
Cre09.g393136	2999
Cre09.g393150	8254
Cre09.g393173	2240
Cre09.g393200	2961
Cre09.g393210	365
Cre09.g393250	2104
Cre09.g393284	12224
Cre09.g393300	2467
Cre09.g393321	2841
Cre09.g393350	778
Cre09.g393358	2122
Cre09.g393395	7096
Cre09.g393400	4533
Cre09.g393432	3593
Cre09.g393450	20704
Cre09.g393469	2731
Cre09.g393506	3282
Cre09.g393543	9733
Cre09.g393550	1835
Cre09.g393551	5121
Cre09.g393580	2070
Cre09.g393600	852
Cre09.g393617	14078
Cre09.g393650	4947
Cre09.g393654	9848
Cre09.g393691	2419
Cre09.g393700	9117
Cre09.g393728	3339
Cre09.g393750	1687
Cre09.g393765	3113
Cre09.g393800	1717
Cre09.g393802	15533
Cre09.g393839	3859
Cre09.g393850	11081
Cre09.g393876	4109
Cre09.g393900	8368
Cre09.g393913	2573
Cre09.g393950	3047
Cre09.g393954	4300
Cre09.g393991	7263
Cre09.g394000	1989
Cre09.g394028	11453
Cre09.g394050	3731
Cre09.g394065	2067
Cre09.g394100	472
Cre09.g394102	3523
Cre09.g394139	5144
Cre09.g394150	2907
Cre09.g394176	5078
Cre09.g394200	23897
Cre09.g394213	1153
Cre09.g394250	2521
Cre09.g394251	3398
Cre09.g394288	2975
Cre09.g394325	590
Cre09.g394350	10831
Cre09.g394362	12131
Cre09.g394399	5904
Cre09.g394400	6639
Cre09.g394436	15652
Cre09.g394450	736
Cre09.g394473	20011
Cre09.g394510	6745
Cre09.g394547	3469
Cre09.g394550	2640
Cre09.g394584	3332
Cre09.g394600	5486
Cre09.g394621	7325
Cre09.g394658	2725
Cre09.g394695	3984
Cre09.g394700	9296
Cre09.g394732	7667
Cre09.g394750	5251
Cre09.g394769	2839
Cre09.g394800	4229
Cre09.g394806	16123
Cre09.g394843	3070
Cre09.g394850	8746
Cre09.g394880	2319
Cre09.g394900	42731
Cre09.g394917	2364
Cre09.g394954	1978
Cre09.g394991	4063
Cre09.g395000	5057
Cre09.g395028	3373
Cre09.g395100	5826
Cre09.g395102	7158
Cre09.g395139	3766
Cre09.g395150	2231
Cre09.g395200	5538
Cre09.g395213	210
Cre09.g395250	3451
Cre09.g395251	5983
Cre09.g395288	2731
Cre09.g395300	2405
Cre09.g395325	504
Cre09.g395350	2004
Cre09.g395362	3181
Cre09.g395399	3336
Cre09.g395400	5088
Cre09.g395436	2013
Cre09.g395450	7953
Cre09.g395473	3108
Cre09.g395500	4426
Cre09.g395547	3252
Cre09.g395550	2373
Cre09.g395584	13617
Cre09.g395600	3566
Cre09.g395621	3316
Cre09.g395650	640
Cre09.g395658	7289
Cre09.g395695	13478
Cre09.g395700	2401
Cre09.g395732	7541
Cre09.g395750	5732
Cre09.g395769	15684
Cre09.g395800	2007
Cre09.g395806	3867
Cre09.g395843	7449
Cre09.g395850	2382
Cre09.g395880	3226
Cre09.g395900	3976
Cre09.g395917	6086
Cre09.g395925	2990
Cre09.g395950	4834
Cre09.g395954	716
Cre09.g396000	5962
Cre09.g396028	3400
Cre09.g396050	4100
Cre09.g396065	8330
Cre09.g396100	3047
Cre09.g396102	3848
Cre09.g396139	5344
Cre09.g396150	6299
Cre09.g396200	16414
Cre09.g396213	3154
Cre09.g396250	1256
Cre09.g396252	3564
Cre09.g396289	4701
Cre09.g396300	5477
Cre09.g396326	4712
Cre09.g396350	7125
Cre09.g396363	340
Cre09.g396400	864
Cre09.g396401	3605
Cre09.g396438	18462
Cre09.g396450	6581
Cre09.g396451	1915
Cre09.g396475	11780
Cre09.g396485	376
Cre09.g396500	1768
Cre09.g396512	4293
Cre09.g396549	2344
Cre09.g396550	12043
Cre09.g396587	8018
Cre09.g396600	2788
Cre09.g396624	6500
Cre09.g396650	5339
Cre09.g396661	20941
Cre09.g396698	27945
Cre09.g396700	6303
Cre09.g396735	5262
Cre09.g396750	6061
Cre09.g396772	15863
Cre09.g396800	2948
Cre09.g396809	517
Cre09.g396846	1959
Cre09.g396850	738
Cre09.g396900	4260
Cre09.g396920	7831
Cre09.g396950	4511
Cre09.g396957	9782
Cre09.g396994	5092
Cre09.g397000	14425
Cre09.g397031	3284
Cre09.g397050	10842
Cre09.g397068	5932
Cre09.g397100	3284
Cre09.g397105	2928
Cre09.g397142	7398
Cre09.g397150	9561
Cre09.g397179	2672
Cre09.g397200	4250
Cre09.g397216	2992
Cre09.g397250	6968
Cre09.g397253	2287
Cre09.g397290	2984
Cre09.g397300	7994
Cre09.g397327	21440
Cre09.g397350	10065
Cre09.g397364	3233
Cre09.g397400	3797
Cre09.g397401	2955
Cre09.g397438	3492
Cre09.g397450	30295
Cre09.g397475	3399
Cre09.g397512	2333
Cre09.g397549	6286
Cre09.g397550	16393
Cre09.g397586	8335
Cre09.g397623	656
Cre09.g397660	881
Cre09.g397697	2195
Cre09.g397700	21016
Cre09.g397702	88815
Cre09.g397734	4602
Cre09.g397771	14670
Cre09.g397800	2111
Cre09.g397803	22277
Cre09.g397808	1357
Cre09.g397850	6128
Cre09.g397900	4888
Cre09.g397950	752
Cre09.g397956	4044
Cre09.g397993	2613
Cre09.g398030	5716
Cre09.g398050	19584
Cre09.g398051	18283
Cre09.g398067	4895
Cre09.g398102	256
Cre09.g398104	1011
Cre09.g398141	7417
Cre09.g398150	2313
Cre09.g398200	4388
Cre09.g398215	2149
Cre09.g398250	2790
Cre09.g398252	1875
Cre09.g398289	1938
Cre09.g398300	3421
Cre09.g398326	2793
Cre09.g398350	3751
Cre09.g398400	7812
Cre09.g398401	883
Cre09.g398450	1680
Cre09.g398475	886
Cre09.g398500	5441
Cre09.g398550	6625
Cre09.g398586	1460
Cre09.g398650	3126
Cre09.g398700	2064
Cre09.g398734	950
Cre09.g398750	2721
Cre09.g398771	886
Cre09.g398800	1252
Cre09.g398808	8593
Cre09.g398845	2491
Cre09.g398850	3977
Cre09.g398882	2366
Cre09.g398900	4611
Cre09.g398919	3675
Cre09.g398950	1004
Cre09.g398956	5783
Cre09.g398993	2199
Cre09.g399000	1558
Cre09.g399030	2374
Cre09.g399050	1948
Cre09.g399067	4924
Cre09.g399073	2549
Cre09.g399100	3117
Cre09.g399104	6774
Cre09.g399141	2654
Cre09.g399150	1997
Cre09.g399178	2395
Cre09.g399200	782
Cre09.g399215	4731
Cre09.g399250	1145
Cre09.g399252	3880
Cre09.g399289	16396
Cre09.g399300	1705
Cre09.g399326	2010
Cre09.g399350	14331
Cre09.g399363	13157
Cre09.g399400	15099
Cre09.g399402	8619
Cre09.g399439	3495
Cre09.g399450	4272
Cre09.g399476	7343
Cre09.g399513	5728
Cre09.g399550	2093
Cre09.g399551	3650
Cre09.g399552	12353
Cre09.g399589	1660
Cre09.g399600	371
Cre09.g399601	2224
Cre09.g399626	4248
Cre09.g399650	3410
Cre09.g399663	19400
Cre09.g399701	9304
Cre09.g399738	3775
Cre09.g399775	1139
Cre09.g399812	4772
Cre09.g399900	1345
Cre09.g399907	3913
Cre09.g399908	5543
Cre09.g399910	10745
Cre09.g399911	3968
Cre09.g399912	13198
Cre09.g399914	6847
Cre09.g399916	3780
Cre09.g399950	1054
Cre09.g400000	6173
Cre09.g400050	4069
Cre09.g400100	481
Cre09.g400150	3638
Cre09.g400200	3106
Cre09.g400219	2784
Cre09.g400250	4150
Cre09.g400293	4250
Cre09.g400300	6371
Cre09.g400312	7750
Cre09.g400330	6433
Cre09.g400367	1956
Cre09.g400400	1755
Cre09.g400404	3031
Cre09.g400441	2943
Cre09.g400450	8466
Cre09.g400478	4273
Cre09.g400500	2702
Cre09.g400516	2874
Cre09.g400550	5804
Cre09.g400553	9707
Cre09.g400590	2886
Cre09.g400627	4273
Cre09.g400650	1884
Cre09.g400664	7689
Cre09.g400700	2780
Cre09.g400701	1608
Cre09.g400738	3977
Cre09.g400750	4088
Cre09.g400775	1123
Cre09.g400800	6973
Cre09.g400812	3294
Cre09.g400849	7115
Cre09.g400850	24347
Cre09.g400851	7004
Cre09.g400886	4799
Cre09.g400900	3660
Cre09.g400923	3705
Cre09.g400950	10361
Cre09.g400960	3487
Cre09.g400997	6778
Cre09.g401000	3559
Cre09.g401022	2061
Cre09.g401034	1491
Cre09.g401050	15025
Cre09.g401071	3028
Cre09.g401100	3622
Cre09.g401108	3298
Cre09.g401145	1024
Cre09.g401150	2149
Cre09.g401182	6772
Cre09.g401219	2890
Cre09.g401256	1887
Cre09.g401293	6940
Cre09.g401300	3508
Cre09.g401330	1791
Cre09.g401350	2324
Cre09.g401367	2352
Cre09.g401400	2802
Cre09.g401404	1168
Cre09.g401441	10901
Cre09.g401450	5455
Cre09.g401478	1574
Cre09.g401515	1176
Cre09.g401550	4430
Cre09.g401551	1216
Cre09.g401552	6796
Cre09.g401589	12772
Cre09.g401600	427
Cre09.g401626	19348
Cre09.g401650	2492
Cre09.g401663	1376
Cre09.g401700	4367
Cre09.g401701	3008
Cre09.g401738	1954
Cre09.g401750	1960
Cre09.g401800	14527
Cre09.g401812	13454
Cre09.g401849	5484
Cre09.g401850	19444
Cre09.g401886	2019
Cre09.g401900	4357
Cre09.g401923	2442
Cre09.g401950	12473
Cre09.g401960	906
Cre09.g401997	2288
Cre09.g402034	2284
Cre09.g402050	11938
Cre09.g402051	5570
Cre09.g402071	1084
Cre09.g402100	3130
Cre09.g402108	16554
Cre09.g402145	866
Cre09.g402150	1828
Cre09.g402182	5848
Cre09.g402200	1880
Cre09.g402219	899
Cre09.g402256	6126
Cre09.g402300	809
Cre09.g402330	8204
Cre09.g402350	550
Cre09.g402367	1137
Cre09.g402400	5196
Cre09.g402402	2009
Cre09.g402404	711
Cre09.g402441	7627
Cre09.g402450	1982
Cre09.g402478	5589
Cre09.g402500	3811
Cre09.g402515	8652
Cre09.g402552	3219
Cre09.g402589	14642
Cre09.g402600	2991
Cre09.g402601	8347
Cre09.g402602	18536
Cre09.g402650	1631
Cre09.g402700	4065
Cre09.g402750	3584
Cre09.g402775	3852
Cre09.g402800	3300
Cre09.g402812	1727
Cre09.g402849	5315
Cre09.g402900	6394
Cre09.g402923	5057
Cre09.g402950	5348
Cre09.g402997	3075
Cre09.g403000	3102
Cre09.g403034	604
Cre09.g403050	3619
Cre09.g403071	529
Cre09.g403108	6487
Cre09.g403145	3367
Cre09.g403150	13776
Cre09.g403151	940
Cre09.g403182	8504
Cre09.g403200	2513
Cre09.g403219	604
Cre09.g403250	8611
Cre09.g403256	1488
Cre09.g403293	1924
Cre09.g403300	3933
Cre09.g403350	8947
Cre09.g403367	6187
Cre09.g403400	5830
Cre09.g403450	11592
Cre09.g403500	10261
Cre09.g403550	4316
Cre09.g403600	14342
Cre09.g403650	11998
Cre09.g403700	3046
Cre09.g403750	6412
Cre09.g403800	16388
Cre09.g403850	6593
Cre09.g403900	1533
Cre09.g403950	563
Cre09.g404000	1598
Cre09.g404050	10254
Cre09.g404100	4997
Cre09.g404200	8821
Cre09.g404201	5590
Cre09.g404250	9676
Cre09.g404350	4916
Cre09.g404351	534
Cre09.g404400	2289
Cre09.g404450	3987
Cre09.g404500	15768
Cre09.g404503	2295
Cre09.g404550	2173
Cre09.g404552	1221
Cre09.g404650	6214
Cre09.g404700	539
Cre09.g404750	5364
Cre09.g404800	3996
Cre09.g404850	4743
Cre09.g404900	2017
Cre09.g404904	2687
Cre09.g404950	1912
Cre09.g405050	1825
Cre09.g405100	1467
Cre09.g405106	235
Cre09.g405150	2755
Cre09.g405200	3643
Cre09.g405250	515
Cre09.g405300	478
Cre09.g405350	1931
Cre09.g405400	1644
Cre09.g405450	386
Cre09.g405500	1603
Cre09.g405550	1065
Cre09.g405600	1139
Cre09.g405650	2803
Cre09.g405701	4741
Cre09.g405750	993
Cre09.g405800	1691
Cre09.g405850	4529
Cre09.g405900	11022
Cre09.g405950	397
Cre09.g406000	2464
Cre09.g406050	14631
Cre09.g406150	2477
Cre09.g406200	5145
Cre09.g406250	12909
Cre09.g406300	3507
Cre09.g406350	924
Cre09.g406400	5423
Cre09.g406416	3603
Cre09.g406500	6984
Cre09.g406550	3091
Cre09.g406600	3571
Cre09.g406650	5694
Cre09.g406700	10765
Cre09.g406800	2106
Cre09.g406851	3082
Cre09.g406900	1847
Cre09.g406950	4422
Cre09.g407050	2800
Cre09.g407100	3003
Cre09.g407110	3172
Cre09.g407120	8421
Cre09.g407150	4590
Cre09.g407200	2907
Cre09.g407250	2401
Cre09.g407300	2880
Cre09.g407350	1676
Cre09.g407373	2478
Cre09.g407400	3055
Cre09.g407450	4662
Cre09.g407501	12863
Cre09.g407550	3853
Cre09.g407600	1673
Cre09.g407650	1795
Cre09.g407700	2548
Cre09.g407750	323
Cre09.g407801	4206
Cre09.g407850	869
Cre09.g407900	1636
Cre09.g407950	1570
Cre09.g408000	1940
Cre09.g408051	2508
Cre09.g408100	1832
Cre09.g408150	2565
Cre09.g408200	598
Cre09.g408250	2622
Cre09.g408300	334
Cre09.g408350	7186
Cre09.g408400	7357
Cre09.g408428	2276
Cre09.g408464	3257
Cre09.g408500	4581
Cre09.g408550	1691
Cre09.g408600	835
Cre09.g408650	6690
Cre09.g408676	8490
Cre09.g408700	1000
Cre09.g408750	969
Cre09.g408800	403
Cre09.g408851	3955
Cre09.g408900	3957
Cre09.g409000	5854
Cre09.g409050	4314
Cre09.g409100	3087
Cre09.g409150	177
Cre09.g409200	5705
Cre09.g409250	3289
Cre09.g409300	3199
Cre09.g409350	5964
Cre09.g409426	2974
Cre09.g409500	1338
Cre09.g409550	5168
Cre09.g409600	2003
Cre09.g409650	621
Cre09.g409700	680
Cre09.g409750	8450
Cre09.g409801	3300
Cre09.g409850	1115
Cre09.g409951	2950
Cre09.g410000	4053
Cre09.g410050	8329
Cre09.g410100	7112
Cre09.g410150	4152
Cre09.g410200	3591
Cre09.g410250	564
Cre09.g410300	10275
Cre09.g410350	3295
Cre09.g410400	5201
Cre09.g410450	8621
Cre09.g410500	8914
Cre09.g410600	13221
Cre09.g410650	4367
Cre09.g410700	2491
Cre09.g410750	3475
Cre09.g410800	2250
Cre09.g410850	2914
Cre09.g410900	1930
Cre09.g410950	3855
Cre09.g411050	12616
Cre09.g411100	3969
Cre09.g411150	6034
Cre09.g411200	1712
Cre09.g411250	2872
Cre09.g411300	2678
Cre09.g411350	10322
Cre09.g411400	1886
Cre09.g411450	2573
Cre09.g411500	6001
Cre09.g411525	5908
Cre09.g411600	8166
Cre09.g411633	6609
Cre09.g411700	11084
Cre09.g411751	2154
Cre09.g411800	6203
Cre09.g411850	4797
Cre09.g411900	3844
Cre09.g411950	15469
Cre09.g411975	6612
Cre09.g412000	2735
Cre09.g412050	5626
Cre09.g412100	5212
Cre09.g412150	4076
Cre09.g412175	3487
Cre09.g412201	5215
Cre09.g412250	3473
Cre09.g412300	457
Cre09.g412350	4566
Cre09.g412400	3888
Cre09.g412450	6480
Cre09.g412500	2510
Cre09.g412550	3699
Cre09.g412600	13745
Cre09.g412650	8949
Cre09.g412700	2265
Cre09.g412750	4751
Cre09.g412787	7077
Cre09.g412803	2913
Cre09.g412850	4236
Cre09.g412880	7053
Cre09.g412940	4844
Cre09.g413000	2521
Cre09.g413050	4490
Cre09.g413100	5099
Cre09.g413123	536
Cre09.g413141	1997
Cre09.g413150	30485
Cre09.g413200	28481
Cre09.g413250	4414
Cre09.g413350	3495
Cre09.g413400	9376
Cre09.g413475	272
Cre09.g413500	5618
Cre09.g413600	1892
Cre09.g413650	5959
Cre09.g413700	1966
Cre09.g413750	5746
Cre09.g413800	3292
Cre09.g413850	2993
Cre09.g413900	2806
Cre09.g413950	19379
Cre09.g414000	4482
Cre09.g414050	10148
Cre09.g414100	2564
Cre09.g414150	7132
Cre09.g414200	1580
Cre09.g414250	5509
Cre09.g414300	6363
Cre09.g414350	13251
Cre09.g414416	5655
Cre09.g414550	3847
Cre09.g414600	8647
Cre09.g414650	18766
Cre09.g414750	3967
Cre09.g414800	2055
Cre09.g414850	3830
Cre09.g414900	5504
Cre09.g414951	1102
Cre09.g415050	1693
Cre09.g415100	3159
Cre09.g415150	504
Cre09.g415200	4170
Cre09.g415250	2320
Cre09.g415300	3478
Cre09.g415400	19731
Cre09.g415450	3105
Cre09.g415500	9421
Cre09.g415550	3253
Cre09.g415600	4819
Cre09.g415650	9032
Cre09.g415700	3324
Cre09.g415750	3310
Cre09.g415800	3121
Cre09.g415850	1411
Cre09.g415900	2962
Cre09.g415950	1615
Cre09.g416000	3832
Cre09.g416050	2045
Cre09.g416100	1748
Cre09.g416150	2416
Cre09.g416200	4911
Cre09.g416250	5064
Cre09.g416300	4743
Cre09.g416309	1689
Cre09.g416350	3772
Cre09.g416400	4200
Cre09.g416450	6556
Cre09.g416500	302
Cre09.g416550	6106
Cre09.g416650	2858
Cre09.g416700	2284
Cre09.g416750	7191
Cre09.g416800	1559
Cre09.g416850	11824
Cre09.g416900	3741
Cre09.g416950	2788
Cre09.g417000	1941
Cre09.g417013	331
Cre09.g417037	257
Cre09.g417050	10654
Cre09.g417100	2692
Cre09.g417150	5269
Cre09.g417200	5539
Cre09.g417250	11297
Cre09.g417350	9147
Cre09.g417400	2955
Cre09.g800963	715
Cre09.g800964	1559
Cre09.g800965	745
Cre09.g800966	499
Cre09.g800967	400
Cre09.g800968	1071
Cre09.g800969	2335
Cre09.g800970	204
Cre09.g800971	9173
Cre09.g800972	1097
Cre09.g800973	11042
Cre09.g800974	1259
Cre09.g800975	626
Cre09.g800978	2228
Cre09.g800979	1348
Cre09.g800980	429
Cre09.g800981	1960
Cre09.g800982	794
Cre09.g800983	501
Cre09.g800984	1784
Cre09.g800985	339
Cre09.g800986	1470
Cre09.g800987	829
Cre09.g800988	360
Cre09.g800989	1141
Cre09.g800990	1815
Cre09.g800991	307
Cre09.g800992	510
Cre09.g800993	583
Cre09.g800994	1258
Cre09.g800995	1902
Cre09.g800996	951
Cre09.g800997	10821
Cre09.g800998	2826
Cre09.g800999	611
Cre09.g801000	272
Cre09.g801001	2306
Cre09.g801002	782
Cre09.g801003	1264
Cre09.g801004	951
Cre09.g801005	9389
Cre09.g801006	1688
Cre09.g801007	4554
Cre09.g801008	3326
Cre09.g801009	445
Cre09.g801010	2707
Cre09.g801011	552
Cre09.g801012	2416
